model,model_label,dataset,dataset_label,error_rate,strategy,strategy_label,mean,std,count,full_mcc,complete_panel
molformer,MolFormer,CYP2D6_Veith,CYP2D6,0,min_oob_uncertainty,MinU,0.4642484065730653,0.02049223869169859,20,0.468408358017602,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,0,random,Random,0.4528437383976793,0.017478695905785876,20,0.468408358017602,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,10,first,First,0.40993669664976373,0.020613454889259947,20,0.3785192006360057,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,10,max_oob_error,MaxE,0.42835982867840794,0.018116216976948863,20,0.3785192006360057,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,10,max_oob_uncertainty,MaxU,0.39715805760987194,0.025144189301585056,20,0.3785192006360057,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,10,min_oob_error,MinE,0.3005127482910294,0.03230509963754061,20,0.3785192006360057,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,10,min_oob_uncertainty,MinU,0.4222505750030129,0.024594230336167585,20,0.3785192006360057,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,10,random,Random,0.4171696788327434,0.024845165649157775,20,0.3785192006360057,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,20,first,First,0.31192993120301427,0.07980056559581135,20,0.31164671431032054,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,20,max_oob_error,MaxE,0.3907437549714502,0.025605810688717808,20,0.31164671431032054,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,20,max_oob_uncertainty,MaxU,0.3242697503738923,0.020215826007190418,20,0.31164671431032054,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,20,min_oob_error,MinE,0.16819675928582495,0.08960347495236919,20,0.31164671431032054,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,20,min_oob_uncertainty,MinU,0.3300644443046123,0.08205860298437025,20,0.31164671431032054,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,20,random,Random,0.3111117254617549,0.0789677101241043,20,0.31164671431032054,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,30,first,First,0.22757365319380454,0.020858260328325225,20,0.1952202520286007,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,30,max_oob_error,MaxE,0.2881220573387005,0.03018663734543709,20,0.1952202520286007,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,30,max_oob_uncertainty,MaxU,0.178181981472263,0.07918846591684377,20,0.1952202520286007,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,30,min_oob_error,MinE,0.1550616593094404,0.06922260629782562,20,0.1952202520286007,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,30,min_oob_uncertainty,MinU,0.223946611023942,0.059228516110085845,20,0.1952202520286007,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,30,random,Random,0.18343012342962567,0.08297992295395148,20,0.1952202520286007,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,40,first,First,0.11244331148547144,0.05060645818096012,20,0.0,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,40,max_oob_error,MaxE,0.15568708818856147,0.0652125222854958,20,0.0,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,40,max_oob_uncertainty,MaxU,0.09939229990900557,0.04456150072664652,20,0.0,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,40,min_oob_error,MinE,0.056467451604252226,0.040323641154687374,20,0.0,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,40,min_oob_uncertainty,MinU,0.11492188276788451,0.047696551232059896,20,0.0,True
molformer,MolFormer,CYP2D6_Veith,CYP2D6,40,random,Random,0.09449700345666039,0.04969475887668666,20,0.0,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,0,first,First,0.5645748895013225,0.023613176742845132,20,0.5658009603821929,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,0,max_oob_error,MaxE,0.5641761904954108,0.022876725315254687,20,0.5658009603821929,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,0,max_oob_uncertainty,MaxU,0.5596779900030702,0.025702309015030497,20,0.5658009603821929,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,0,min_oob_error,MinE,0.5626431592165354,0.02471836782335341,20,0.5658009603821929,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,0,min_oob_uncertainty,MinU,0.5636249192423619,0.021520427059198325,20,0.5658009603821929,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,0,random,Random,0.5646347786440832,0.01973522634569574,20,0.5658009603821929,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,10,first,First,0.4802792132293684,0.029112409279399492,20,0.46389102020121137,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,10,max_oob_error,MaxE,0.5029177944845449,0.023521472652819814,20,0.46389102020121137,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,10,max_oob_uncertainty,MaxU,0.4823895264691921,0.019615827229335716,20,0.46389102020121137,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,10,min_oob_error,MinE,0.47551976440381144,0.02159887602061781,20,0.46389102020121137,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,10,min_oob_uncertainty,MinU,0.48304501813602263,0.025368122317450992,20,0.46389102020121137,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,10,random,Random,0.48268616536090975,0.022376426693639637,20,0.46389102020121137,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,20,first,First,0.36279846880056843,0.08939367414075325,20,0.3743487693233128,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,20,max_oob_error,MaxE,0.4145385122490267,0.031339851982343764,20,0.3743487693233128,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,20,max_oob_uncertainty,MaxU,0.3925430043567873,0.026812567065986823,20,0.3743487693233128,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,20,min_oob_error,MinE,0.3483677721437242,0.08584603852421323,20,0.3743487693233128,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,20,min_oob_uncertainty,MinU,0.38511404172584945,0.025986680747658787,20,0.3743487693233128,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,20,random,Random,0.3836741298828294,0.03394667394332348,20,0.3743487693233128,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,30,first,First,0.2737520322038548,0.06967536398381842,20,0.2458477096412565,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,30,max_oob_error,MaxE,0.3604586900823736,0.037309801782592016,20,0.2458477096412565,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,30,max_oob_uncertainty,MaxU,0.2530288990502646,0.09074975756886311,20,0.2458477096412565,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,30,min_oob_error,MinE,0.18790208241305134,0.11239578032148094,20,0.2458477096412565,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,30,min_oob_uncertainty,MinU,0.30353868456166894,0.03112960540573593,20,0.2458477096412565,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,30,random,Random,0.2956123900032491,0.027631721706264687,20,0.2458477096412565,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,40,first,First,0.11996895348673467,0.07410502823074264,20,0.1162847320383506,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,40,max_oob_error,MaxE,0.26564386079919994,0.031252990679604076,20,0.1162847320383506,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,40,max_oob_uncertainty,MaxU,0.11335206725398435,0.054255727135950116,20,0.1162847320383506,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,40,min_oob_error,MinE,0.07226995200892618,0.053358141456509564,20,0.1162847320383506,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,40,min_oob_uncertainty,MinU,0.1310979230644676,0.0836179964595624,20,0.1162847320383506,True
molformer,MolFormer,CYP3A4_Veith,CYP3A4,40,random,Random,0.11770082601757348,0.0759419569464502,20,0.1162847320383506,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,0,first,First,0.5793762151410562,0.026118600203942584,20,0.57117302142391,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,0,max_oob_error,MaxE,0.5581085228485387,0.035070835439265105,20,0.57117302142391,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,0,max_oob_uncertainty,MaxU,0.5757498385701144,0.02966327824581149,20,0.57117302142391,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,0,min_oob_error,MinE,0.5813990728360194,0.01864787202621315,20,0.57117302142391,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,0,min_oob_uncertainty,MinU,0.5817968578805177,0.029165998930440862,20,0.57117302142391,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,0,random,Random,0.5706383933000714,0.01655920388162119,20,0.57117302142391,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,10,first,First,0.5040666719745744,0.030723743384662994,20,0.45366894434201416,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,10,max_oob_error,MaxE,0.5088683237475535,0.03742966481420647,20,0.45366894434201416,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,10,max_oob_uncertainty,MaxU,0.4844613175087463,0.02746864951226111,20,0.45366894434201416,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,10,min_oob_error,MinE,0.47671011594186624,0.0381711545521462,20,0.45366894434201416,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,10,min_oob_uncertainty,MinU,0.5038858800577292,0.02686688368410117,20,0.45366894434201416,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,10,random,Random,0.504902923907103,0.04350357114161614,20,0.45366894434201416,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,20,first,First,0.3959029936709583,0.04019844431451281,20,0.3719668410599743,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,20,max_oob_error,MaxE,0.44794703006588177,0.03552493757609294,20,0.3719668410599743,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,20,max_oob_uncertainty,MaxU,0.39899731720585807,0.03578450440318802,20,0.3719668410599743,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,20,min_oob_error,MinE,0.3653398399250688,0.04664354414214561,20,0.3719668410599743,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,20,min_oob_uncertainty,MinU,0.40606779794352743,0.032511708773077394,20,0.3719668410599743,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,20,random,Random,0.4019245324117996,0.04031180928013608,20,0.3719668410599743,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,30,first,First,0.2704945882168214,0.04467617110646089,20,0.2567588096262688,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,30,max_oob_error,MaxE,0.2926372318488645,0.07851704996244452,20,0.2567588096262688,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,30,max_oob_uncertainty,MaxU,0.283623933264009,0.036820979594939275,20,0.2567588096262688,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,30,min_oob_error,MinE,0.25125515893706735,0.0397036298990783,20,0.2567588096262688,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,30,min_oob_uncertainty,MinU,0.28652521772244777,0.03426313140255084,20,0.2567588096262688,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,30,random,Random,0.24883139612545593,0.06907476814441676,20,0.2567588096262688,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,40,first,First,0.1509730428964085,0.04028044359006436,20,0.12208116319866276,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,40,max_oob_error,MaxE,0.17846560926240818,0.059118690260144796,20,0.12208116319866276,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,40,max_oob_uncertainty,MaxU,0.1352441558261203,0.04769889704369535,20,0.12208116319866276,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,40,min_oob_error,MinE,0.13696189808366205,0.03432131203922574,20,0.12208116319866276,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,40,min_oob_uncertainty,MinU,0.15954641474569758,0.04148439857203645,20,0.12208116319866276,True
molformer,MolFormer,MDR1_MDCK_classification2,MDR1-MDCK,40,random,Random,0.14014224275474016,0.047103212974218454,20,0.12208116319866276,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,0,first,First,0.2283821495396118,0.032447134713975846,20,0.15434597022126023,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,0,max_oob_error,MaxE,0.1755297596990733,0.053222428281733916,20,0.15434597022126023,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,0,max_oob_uncertainty,MaxU,0.21854754064195178,0.04229875732319735,20,0.15434597022126023,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,0,min_oob_error,MinE,0.21363551983708043,0.0423270956893496,20,0.15434597022126023,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,0,min_oob_uncertainty,MinU,0.20721585783762292,0.041903200250495154,20,0.15434597022126023,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,0,random,Random,0.21644266595882397,0.04931388869874685,20,0.15434597022126023,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,10,first,First,0.18313279217270276,0.057978842714189634,20,0.12970195800316991,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,10,max_oob_error,MaxE,0.19202711998825545,0.054078710666897505,20,0.12970195800316991,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,10,max_oob_uncertainty,MaxU,0.18492327074331927,0.04598191417493763,20,0.12970195800316991,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,10,min_oob_error,MinE,0.16644559807937082,0.0405904482610575,20,0.12970195800316991,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,10,min_oob_uncertainty,MinU,0.18549050139974227,0.0531490069852034,20,0.12970195800316991,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,10,random,Random,0.1842137796756729,0.04829417672705544,20,0.12970195800316991,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,20,first,First,0.12509297924294055,0.05492139884884223,20,0.14229367464077786,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,20,max_oob_error,MaxE,0.12874080589512776,0.05996501322600897,20,0.14229367464077786,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,20,max_oob_uncertainty,MaxU,0.12033505327751899,0.054047517048972496,20,0.14229367464077786,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,20,min_oob_error,MinE,0.10050017454705795,0.05086994461944257,20,0.14229367464077786,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,20,min_oob_uncertainty,MinU,0.12378961458301423,0.04819040595915606,20,0.14229367464077786,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,20,random,Random,0.1283700761667686,0.05284459539940567,20,0.14229367464077786,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,30,first,First,0.06937675316226498,0.03797134620879001,20,0.06578592285170481,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,30,max_oob_error,MaxE,0.07738820899267337,0.04098310827636317,20,0.06578592285170481,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,30,max_oob_uncertainty,MaxU,0.07220087243101489,0.044151196988382026,20,0.06578592285170481,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,30,min_oob_error,MinE,0.06855562167946058,0.032006033569298535,20,0.06578592285170481,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,30,min_oob_uncertainty,MinU,0.06224790113843365,0.0346922116565029,20,0.06578592285170481,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,30,random,Random,0.06364614210817143,0.05014881327806056,20,0.06578592285170481,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,40,first,First,0.035332540318895496,0.0474346382264445,20,0.05288660667069462,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,40,max_oob_error,MaxE,0.048715349535808715,0.03935458009672724,20,0.05288660667069462,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,40,max_oob_uncertainty,MaxU,0.045192320133605704,0.049096608093551736,20,0.05288660667069462,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,40,min_oob_error,MinE,0.03338258032515985,0.038198059321347226,20,0.05288660667069462,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,40,min_oob_uncertainty,MinU,0.04550523685487957,0.04625177384914135,20,0.05288660667069462,True
molformer,MolFormer,PAMPA_NCATS,PAMPA,40,random,Random,0.048407745594626586,0.05304218887801879,20,0.05288660667069462,True
molformer,MolFormer,ames,Ames,0,first,First,0.43170983403341767,0.033498594521531234,20,0.44834859305053304,True
molformer,MolFormer,ames,Ames,0,max_oob_error,MaxE,0.4377483240508607,0.04866315363146403,20,0.44834859305053304,True
molformer,MolFormer,ames,Ames,0,max_oob_uncertainty,MaxU,0.4330772697562247,0.04153642957850538,20,0.44834859305053304,True
molformer,MolFormer,ames,Ames,0,min_oob_error,MinE,0.42765097889186726,0.04196539986168508,20,0.44834859305053304,True
molformer,MolFormer,ames,Ames,0,min_oob_uncertainty,MinU,0.4313724769748853,0.036467623679435214,20,0.44834859305053304,True
molformer,MolFormer,ames,Ames,0,random,Random,0.4319953575558656,0.032080380830854585,20,0.44834859305053304,True
molformer,MolFormer,ames,Ames,10,first,First,0.3581460839350171,0.03982445535067801,20,0.37208417433815105,True
molformer,MolFormer,ames,Ames,10,max_oob_error,MaxE,0.3849443769418012,0.04497944836732448,20,0.37208417433815105,True
molformer,MolFormer,ames,Ames,10,max_oob_uncertainty,MaxU,0.3550501209525637,0.043068414978339596,20,0.37208417433815105,True
molformer,MolFormer,ames,Ames,10,min_oob_error,MinE,0.32008836709394534,0.10384101311863606,20,0.37208417433815105,True
molformer,MolFormer,ames,Ames,10,min_oob_uncertainty,MinU,0.3523912227860301,0.060917510145627775,20,0.37208417433815105,True
molformer,MolFormer,ames,Ames,10,random,Random,0.3550621427938054,0.03552644820741859,20,0.37208417433815105,True
molformer,MolFormer,ames,Ames,20,first,First,0.2693946327335456,0.10305820382818293,20,0.27804883044215595,True
molformer,MolFormer,ames,Ames,20,max_oob_error,MaxE,0.3384436585121777,0.04390792912634845,20,0.27804883044215595,True
molformer,MolFormer,ames,Ames,20,max_oob_uncertainty,MaxU,0.2832751928394784,0.07941892295717518,20,0.27804883044215595,True
molformer,MolFormer,ames,Ames,20,min_oob_error,MinE,0.2650195530660908,0.072102554092098,20,0.27804883044215595,True
molformer,MolFormer,ames,Ames,20,min_oob_uncertainty,MinU,0.31544754934256924,0.04619871471249509,20,0.27804883044215595,True
molformer,MolFormer,ames,Ames,20,random,Random,0.27579456706299205,0.07502070060261672,20,0.27804883044215595,True
molformer,MolFormer,ames,Ames,30,first,First,0.20403905464590716,0.09510909904700363,20,0.20111998393739286,True
molformer,MolFormer,ames,Ames,30,max_oob_error,MaxE,0.30065090422858043,0.04051457211317243,20,0.20111998393739286,True
molformer,MolFormer,ames,Ames,30,max_oob_uncertainty,MaxU,0.2124612438478512,0.08239289488989802,20,0.20111998393739286,True
molformer,MolFormer,ames,Ames,30,min_oob_error,MinE,0.11717389814254993,0.09310355305364894,20,0.20111998393739286,True
molformer,MolFormer,ames,Ames,30,min_oob_uncertainty,MinU,0.20190778803770834,0.09640258932162427,20,0.20111998393739286,True
molformer,MolFormer,ames,Ames,30,random,Random,0.19343819478364144,0.10061728417912212,20,0.20111998393739286,True
molformer,MolFormer,ames,Ames,40,first,First,0.08972569619522502,0.06565607212391841,20,0.1129025861804668,True
molformer,MolFormer,ames,Ames,40,max_oob_error,MaxE,0.13740154539565577,0.05295346695654238,20,0.1129025861804668,True
molformer,MolFormer,ames,Ames,40,max_oob_uncertainty,MaxU,0.09301798520210476,0.06894906478422524,20,0.1129025861804668,True
molformer,MolFormer,ames,Ames,40,min_oob_error,MinE,0.04260076364971351,0.06579028819283383,20,0.1129025861804668,True
molformer,MolFormer,ames,Ames,40,min_oob_uncertainty,MinU,0.0850514551283347,0.07283832499598145,20,0.1129025861804668,True
molformer,MolFormer,ames,Ames,40,random,Random,0.10261744728561754,0.06932675755147334,20,0.1129025861804668,True
molformer,MolFormer,pgp_broccatelli,Pgp,0,first,First,0.6369279734295149,0.0440198494477089,20,0.5953756581993462,True
molformer,MolFormer,pgp_broccatelli,Pgp,0,max_oob_error,MaxE,0.6444486815086072,0.040835373827870586,20,0.5953756581993462,True
molformer,MolFormer,pgp_broccatelli,Pgp,0,max_oob_uncertainty,MaxU,0.6512563545650364,0.03719877873484851,20,0.5953756581993462,True
molformer,MolFormer,pgp_broccatelli,Pgp,0,min_oob_error,MinE,0.6244302935434674,0.04510107211756847,20,0.5953756581993462,True
molformer,MolFormer,pgp_broccatelli,Pgp,0,min_oob_uncertainty,MinU,0.6373147211754977,0.031030534669799725,20,0.5953756581993462,True
molformer,MolFormer,pgp_broccatelli,Pgp,0,random,Random,0.6449788617011195,0.037029927393594994,20,0.5953756581993462,True
molformer,MolFormer,pgp_broccatelli,Pgp,10,first,First,0.5666900931950885,0.06714865542575334,20,0.542588808727075,True
molformer,MolFormer,pgp_broccatelli,Pgp,10,max_oob_error,MaxE,0.6020499959880381,0.044340505672436054,20,0.542588808727075,True
molformer,MolFormer,pgp_broccatelli,Pgp,10,max_oob_uncertainty,MaxU,0.5703349834101059,0.05367407765155312,20,0.542588808727075,True
molformer,MolFormer,pgp_broccatelli,Pgp,10,min_oob_error,MinE,0.5451569434858661,0.055478154608829384,20,0.542588808727075,True
molformer,MolFormer,pgp_broccatelli,Pgp,10,min_oob_uncertainty,MinU,0.5660352395544364,0.059458658889020424,20,0.542588808727075,True
molformer,MolFormer,pgp_broccatelli,Pgp,10,random,Random,0.5673000605068982,0.04129212848950276,20,0.542588808727075,True
molformer,MolFormer,pgp_broccatelli,Pgp,20,first,First,0.4822390964809501,0.055093877316089016,20,0.3688763733604727,True
molformer,MolFormer,pgp_broccatelli,Pgp,20,max_oob_error,MaxE,0.5529139588769766,0.0540704350504909,20,0.3688763733604727,True
molformer,MolFormer,pgp_broccatelli,Pgp,20,max_oob_uncertainty,MaxU,0.4756492398688733,0.07251506721830321,20,0.3688763733604727,True
molformer,MolFormer,pgp_broccatelli,Pgp,20,min_oob_error,MinE,0.4388490257392831,0.06484096714141184,20,0.3688763733604727,True
molformer,MolFormer,pgp_broccatelli,Pgp,20,min_oob_uncertainty,MinU,0.5080802854073531,0.05662260279472592,20,0.3688763733604727,True
molformer,MolFormer,pgp_broccatelli,Pgp,20,random,Random,0.498161858431078,0.059591232895077895,20,0.3688763733604727,True
molformer,MolFormer,pgp_broccatelli,Pgp,30,first,First,0.3618332841618565,0.07495405647140518,20,0.16921638458318866,True
molformer,MolFormer,pgp_broccatelli,Pgp,30,max_oob_error,MaxE,0.4448042401417858,0.08294122657891947,20,0.16921638458318866,True
molformer,MolFormer,pgp_broccatelli,Pgp,30,max_oob_uncertainty,MaxU,0.35364151739719757,0.0906593700031995,20,0.16921638458318866,True
molformer,MolFormer,pgp_broccatelli,Pgp,30,min_oob_error,MinE,0.30361056460955715,0.08620305964830989,20,0.16921638458318866,True
molformer,MolFormer,pgp_broccatelli,Pgp,30,min_oob_uncertainty,MinU,0.38173169345871727,0.08289972623795382,20,0.16921638458318866,True
molformer,MolFormer,pgp_broccatelli,Pgp,30,random,Random,0.37455537656355625,0.06227465335098178,20,0.16921638458318866,True
molformer,MolFormer,pgp_broccatelli,Pgp,40,first,First,0.2430538309745703,0.07933171445087706,20,-0.03086440690496532,True
molformer,MolFormer,pgp_broccatelli,Pgp,40,max_oob_error,MaxE,0.31568291323187686,0.0821796276320948,20,-0.03086440690496532,True
molformer,MolFormer,pgp_broccatelli,Pgp,40,max_oob_uncertainty,MaxU,0.23857342854103886,0.07959557155220957,20,-0.03086440690496532,True
molformer,MolFormer,pgp_broccatelli,Pgp,40,min_oob_error,MinE,0.1681945073335301,0.07726957511819196,20,-0.03086440690496532,True
molformer,MolFormer,pgp_broccatelli,Pgp,40,min_oob_uncertainty,MinU,0.24937196550667448,0.08337079642221462,20,-0.03086440690496532,True
molformer,MolFormer,pgp_broccatelli,Pgp,40,random,Random,0.23921837905667545,0.10409116214048765,20,-0.03086440690496532,True
